高管姓名,性别,年龄,股票代码,职位,:LABEL,PersonId:ID
吴建斌,男,56,002559,独立董事,人,1017527
张伟亮,男,32,000564,"董事长,董事",人,1017528
冯国光,男,60,000564,"副董事长,董事",人,1017529
何家福,男,49,000564,"副董事长,董事",人,1017530
李仲煦,男,35,000564,董事,人,1017531
马永庆,男,63,000564,董事,人,1017532
白永秀,男,63,000564,独立董事,人,1017533
田高良,男,53,000564,独立董事,人,1017534
郭亚军,男,46,000564,独立董事,人,1017535
陈德康,男,67,603168,"董事长,董事",人,1017536
王友昆,男,60,603168,董事,人,1017537
陈伟平,男,40,603168,董事,人,1017538
胡正国,男,52,603168,董事,人,1017539
王春燕,女,37,603168,董事,人,1017540
汪为民,男,68,603168,董事,人,1017541
徐萍平,女,54,603168,独立董事,人,1017542
董作军,男,48,603168,独立董事,人,1017543
崔晓钟,男,48,603168,独立董事,人,1017544
杜力,男,38,002670,"董事长,董事",人,1017545
张巍,男,38,002670,"副董事长,董事",人,1017546
赵岑,女,51,002670,董事,人,1017547
李娥,女,39,002670,董事,人,1017548
刘世明,男,49,002670,董事,人,1017549
李英明,男,40,002670,董事,人,1017550
徐强国,男,54,002670,独立董事,人,1017551
张李平,男,45,002670,独立董事,人,1017552
周春生,男,52,002670,独立董事,人,1017553
邹嘉华,男,60,600744,"董事长,董事",人,1017554
徐永胜,男,57,600744,董事,人,1017555
周浩,男,,600744,董事,人,1017556
梁永磐,男,52,600744,董事,人,1017557
刘全成,男,55,600744,董事,人,1017558
刘光明,男,48,600744,董事,人,1017559
冯丽霞,女,,600744,独立董事,人,1017560
傅太平,男,,600744,独立董事,人,1017561
易骆之,男,,600744,独立董事,人,1017562
刘冬来,男,,600744,独立董事,人,1017563
罗建军,男,,600744,职工董事,人,1017564
黄作庆,男,53,002220,"董事长,董事",人,1017565
李宏泽,男,45,002220,董事,人,1017566
叶华,女,47,002220,董事,人,1017567
王运良,男,54,002220,董事,人,1017568
刘晓光,男,55,002220,独立董事,人,1017569
陈国辉,男,63,002220,独立董事,人,1017570
张先治,男,61,002220,独立董事,人,1017571
杨维国,男,54,300248,"董事长,董事",人,1017572
尚卫国,男,55,300248,董事,人,1017573
赵利宾,男,51,300248,董事,人,1017574
付秋生,男,55,300248,董事,人,1017575
司志刚,男,53,300248,董事,人,1017576
刘汴生,男,65,300248,独立董事,人,1017577
王玉辉,女,43,300248,独立董事,人,1017578
张英瑶,男,68,300248,独立董事,人,1017579
毕会静,女,45,300248,独立董事,人,1017580
刘建,男,56,600601,"董事长,董事",人,1017581
侯郁波,男,49,600601,董事,人,1017582
左进,女,45,600601,董事,人,1017583
孙敏,女,42,600601,董事,人,1017584
胡滨,男,39,600601,董事,人,1017585
崔运涛,男,40,600601,董事,人,1017586
董黎明,男,45,600601,独立董事,人,1017587
朱震宇,男,57,600601,独立董事,人,1017588
王雪莉,女,45,600601,独立董事,人,1017589
俞亚鹏,男,63,000708,"董事长,董事",人,1017590
蒋乔,男,47,000708,董事,人,1017591
郭培锋,男,47,000708,董事,人,1017592
钱刚,男,52,000708,董事,人,1017593
郭文亮,男,49,000708,董事,人,1017594
李国忠,男,51,000708,董事,人,1017595
傅柏树,男,65,000708,独立董事,人,1017596
侯德根,男,65,000708,独立董事,人,1017597
朱正洪,男,49,000708,独立董事,人,1017598
王进军,男,48,002735,"董事长,董事",人,1017599
蔡骅,男,50,002735,董事,人,1017600
石峰,男,44,002735,董事,人,1017601
王武军,男,52,002735,董事,人,1017602
罗建钢,男,56,002735,独立董事,人,1017603
王治强,男,54,002735,独立董事,人,1017604
孔晓燕,女,45,002735,独立董事,人,1017605
郭良,男,51,600251,"董事长,董事",人,1017606
章睿,男,39,600251,董事,人,1017607
范爱军,男,52,600251,董事,人,1017608
杨雄,男,53,600251,董事,人,1017609
张磊,男,51,600251,独立董事,人,1017610
姜方基,男,61,600251,独立董事,人,1017611
杨有陆,男,54,600251,独立董事,人,1017612
陈勇,男,59,002365,"董事长,董事",人,1017613
吴玉熙,男,,002365,董事,人,1017614
丁红莉,女,52,002365,董事,人,1017615
王大宏,男,54,002365,独立董事,人,1017616
王永海,男,53,002365,独立董事,人,1017617
孙新生,男,65,002365,独立董事,人,1017618
陈松林,男,55,601010,"董事长,董事",人,1017619
顾建华,男,60,601010,"副董事长,董事",人,1017620
王钺,男,54,601010,董事,人,1017621
武宏旭,男,63,601010,董事,人,1017622
孙一宁,男,52,601010,董事,人,1017623
刘志耕,男,55,601010,独立董事,人,1017624
严骏,男,36,601010,独立董事,人,1017625
刘思培,男,36,601010,独立董事,人,1017626
萧华,男,69,002918,"董事长,董事",人,1017627
霍荣铨,男,56,002918,"副董事长,董事",人,1017628
萧礼标,男,43,002918,董事,人,1017629
张旗康,男,53,002918,董事,人,1017630
邓啟棠,男,56,002918,董事,人,1017631
陈峰,男,55,002918,董事,人,1017632
陈环,男,56,002918,独立董事,人,1017633
程银春,男,52,002918,独立董事,人,1017634
吴一岳,男,71,002918,独立董事,人,1017635
潘丽春,女,50,000925,"董事长,董事",人,1017636
陈均,男,63,000925,"副董事长,董事",人,1017637
赵勤,男,50,000925,董事,人,1017638
楼洪海,男,48,000925,董事,人,1017639
赵建,男,52,000925,董事,人,1017640
史烈,男,54,000925,董事,人,1017641
唐新亮,男,46,000925,董事,人,1017642
韩斌,男,52,000925,独立董事,人,1017643
姚先国,男,65,000925,独立董事,人,1017644
钱明星,男,55,000925,独立董事,人,1017645
宋航,男,40,000925,独立董事,人,1017646
叶利明,男,59,603703,"董事长,董事",人,1017647
吴秋婷,女,39,603703,董事,人,1017648
徐凤娟,女,57,603703,董事,人,1017649
叶建中,男,64,603703,董事,人,1017650
Huang Charles Mingyuan,男,68,603703,董事,人,1017651
潘华萍,女,38,603703,董事,人,1017652
朱锡坤,男,56,603703,独立董事,人,1017653
尤敏卫,男,43,603703,独立董事,人,1017654
单立平,男,37,603703,独立董事,人,1017655
高振坤,男,54,600085,"董事长,董事",人,1017656
刘向光,男,53,600085,董事,人,1017657
贾泽涛,女,41,600085,董事,人,1017658
冯智梅,女,47,600085,董事,人,1017659
臧怡,女,41,600085,董事,人,1017660
刘柏刚,男,50,600085,董事,人,1017661
满杰,女,44,600085,董事,人,1017662
赵鹏,男,45,600085,董事,人,1017663
吴星宇,男,41,600085,独立董事,人,1017664
刘渊,男,71,600085,独立董事,人,1017665
王瑛,女,64,600085,独立董事,人,1017666
王惠珍,女,64,600085,独立董事,人,1017667
纪法清,男,57,300423,"董事长,董事",人,1017668
柳云鹏,男,45,300423,"副董事长,董事",人,1017669
崔静,女,43,300423,董事,人,1017670
于相勇,,34,300423,董事,人,1017671
孟红,女,52,300423,独立董事,人,1017672
刘明水,男,62,300423,独立董事,人,1017673
杨庆理,男,62,300423,独立董事,人,1017674
夏晓鸥,男,61,300073,"董事长,董事",人,1017675
李建忠,男,51,300073,董事,人,1017676
曲晓力,女,52,300073,董事,人,1017677
于月光,男,53,300073,董事,人,1017678
解学成,男,45,300073,董事,人,1017679
马彦卿,男,52,300073,董事,人,1017680
姜军,男,45,300073,独立董事,人,1017681
王子冬,男,60,300073,独立董事,人,1017682
李国强,男,63,300073,独立董事,人,1017683
黄勇峰,男,44,000026,"董事长,董事",人,1017684
陈立彬,男,54,000026,董事,人,1017685
汪名川,男,52,000026,董事,人,1017686
付德斌,男,41,000026,董事,人,1017687
王波,男,39,000026,董事,人,1017688
肖章林,男,42,000026,董事,人,1017689
张宏光,男,62,000026,独立董事,人,1017690
王岩,男,61,000026,独立董事,人,1017691
章顺文,男,52,000026,独立董事,人,1017692
陈环,男,31,000533,"董事长,董事",人,1017693
黄志雄,男,56,000533,董事,人,1017694
张译军,男,51,000533,董事,人,1017695
张逸诚,男,32,000533,董事,人,1017696
李向民,男,42,000533,董事,人,1017697
沈桂贤,男,32,000533,董事,人,1017698
张晨颖,女,43,000533,独立董事,人,1017699
祁怀锦,男,55,000533,独立董事,人,1017700
朱慈蕴,女,63,000533,独立董事,人,1017701
蒋春晨,男,54,000533,独立董事,人,1017702
彭浩,男,51,300136,"董事长,董事",人,1017703
吴会林,男,50,300136,董事,人,1017704
杜敏,女,39,300136,董事,人,1017705
韩听涛,男,61,300136,董事,人,1017706
汤圣,女,37,300136,董事,人,1017707
虞成城,男,54,300136,董事,人,1017708
汪洪波,男,52,300136,独立董事,人,1017709
丁国荣,男,55,300136,独立董事,人,1017710
杨晶瑾,女,43,300136,独立董事,人,1017711
邓家明,男,49,300136,独立董事,人,1017712
黄代放,男,55,600590,"董事长,董事",人,1017713
李吉生,男,53,600590,"副董事长,董事",人,1017714
杨剑,男,39,600590,董事,人,1017715
涂彦彬,男,55,600590,董事,人,1017716
夏清,男,61,600590,独立董事,人,1017717
夏朝阳,男,49,600590,独立董事,人,1017718
储一昀,男,54,600590,独立董事,人,1017719
范培顺,男,47,600969,"董事长,董事",人,1017720
李生希,男,54,600969,"副董事长,董事",人,1017721
袁志勇,男,47,600969,董事,人,1017722
宋永红,男,52,600969,董事,人,1017723
樊行健,男,74,600969,独立董事,人,1017724
刘兴树,男,56,600969,独立董事,人,1017725
叶多芬,女,60,600969,独立董事,人,1017726
李颖林,男,46,000860,"董事长,董事",人,1017727
王金明,男,55,000860,董事,人,1017728
宋克伟,男,52,000860,董事,人,1017729
张德宝,男,57,000860,董事,人,1017730
李秋生,男,49,000860,董事,人,1017731
秦龙,男,47,000860,董事,人,1017732
张雷,男,45,000860,独立董事,人,1017733
陈少明,男,49,000860,独立董事,人,1017734
亢韦,女,48,000860,独立董事,人,1017735
周利民,男,54,600343,"董事长,董事",人,1017736
朱奇,男,47,600343,董事,人,1017737
张长红,男,50,600343,董事,人,1017738
王建昌,男,49,600343,董事,人,1017739
申建辉,男,53,600343,董事,人,1017740
周志军,男,48,600343,董事,人,1017741
宋林,男,49,600343,独立董事,人,1017742
宫蒲玲,女,58,600343,独立董事,人,1017743
田阡,男,57,600343,独立董事,人,1017744
胡子敬,男,68,002277,"董事长,董事",人,1017745
陈细和,男,50,002277,董事,人,1017746
陈学文,男,42,002277,董事,人,1017747
崔向东,男,55,002277,董事,人,1017748
龙建辉,女,61,002277,董事,人,1017749
刘一曼,女,61,002277,董事,人,1017750
许惠明,男,57,002277,董事,人,1017751
王远明,男,68,002277,独立董事,人,1017752
陈共荣,男,56,002277,独立董事,人,1017753
邓中华,男,50,002277,独立董事,人,1017754
王林,男,64,002277,独立董事,人,1017755
曹杰,男,52,601801,"董事长,董事",人,1017756
吴文胜,男,50,601801,"副董事长,董事",人,1017757
王焕然,男,61,601801,"副董事长,董事",人,1017758
翟凌云,男,46,601801,"副董事长,董事",人,1017759
袁荣俭,男,51,601801,董事,人,1017760
梁能,男,67,601801,独立董事,人,1017761
强钧,男,61,601801,独立董事,人,1017762
马靖昊,男,49,601801,独立董事,人,1017763
肖晓英,女,47,601801,职工董事,人,1017764
陶昀,男,64,600713,"董事长,董事",人,1017765
周建军,男,52,600713,"副董事长,董事",人,1017766
Rajnish Kapur,男,46,600713,董事,人,1017767
谌聪明,男,45,600713,董事,人,1017768
陈伟思,女,40,600713,董事,人,1017769
陈亚军,男,50,600713,董事,人,1017770
李文明,男,43,600713,独立董事,人,1017771
胡志刚,男,46,600713,独立董事,人,1017772
武滨,男,58,600713,独立董事,人,1017773
江永,男,52,002627,"董事长,董事",人,1017774
黄赤,男,54,002627,董事,人,1017775
陈剑屏,男,50,002627,董事,人,1017776
谢普乐,男,46,002627,董事,人,1017777
罗迈,男,42,002627,董事,人,1017778
鲍希安,男,53,002627,董事,人,1017779
吴奇凌,男,37,002627,独立董事,人,1017780
彭学龙,男,50,002627,独立董事,人,1017781
何德明,男,48,002627,独立董事,人,1017782
张宇松,男,48,002332,"董事长,董事",人,1017783
张王伟,男,36,002332,董事,人,1017784
徐衠,男,42,002332,董事,人,1017785
张国钧,男,57,002332,董事,人,1017786
陈卫武,男,47,002332,董事,人,1017787
吕汝韦,男,54,002332,董事,人,1017788
陈康华,男,61,002332,独立董事,人,1017789
赵苏靖,女,69,002332,独立董事,人,1017790
傅颀,女,39,002332,独立董事,人,1017791
熊柏青,男,55,600206,"董事长,董事",人,1017792
王兴权,男,45,600206,董事,人,1017793
李彦利,男,56,600206,董事,人,1017794
周厚旭,男,44,600206,董事,人,1017795
邱洪生,男,53,600206,独立董事,人,1017796
李滨,男,48,600206,独立董事,人,1017797
曹磊,女,56,600206,独立董事,人,1017798
徐千,男,56,200468,"董事长,董事",人,1017799
李林臻,男,47,200468,"副董事长,董事",人,1017800
秦臻,男,50,200468,董事,人,1017801
成暐,女,48,200468,董事,人,1017802
刘韫,女,45,200468,董事,人,1017803
王锦峰,女,48,200468,董事,人,1017804
唐富馨,女,62,200468,独立董事,人,1017805
谢满林,男,55,200468,独立董事,人,1017806
杜晓荣,女,50,200468,独立董事,人,1017807
许佳明,男,34,600656,"董事长,董事",人,1017808
江华茂,男,44,600656,"副董事长,董事",人,1017809
陈栩,男,37,600656,董事,人,1017810
李红,女,50,600656,董事,人,1017811
杨海俊,男,37,600656,董事,人,1017812
何进,男,,600656,董事,人,1017813
曹昱,男,42,600656,独立董事,人,1017814
严鹏,男,38,600656,独立董事,人,1017815
杨传永,男,37,600656,独立董事,人,1017816
刘书艳,女,44,600656,独立董事,人,1017817
束龙胜,男,55,002298,"董事长,董事",人,1017818
瞿洪桂,男,53,002298,董事,人,1017819
汪宇,男,48,002298,董事,人,1017820
陈任峰,男,35,002298,董事,人,1017821
武文杰,男,50,002298,董事,人,1017822
宋丽君,女,54,002298,董事,人,1017823
韦俊,男,51,002298,独立董事,人,1017824
葛愿,男,39,002298,独立董事,人,1017825
汪和俊,男,41,002298,独立董事,人,1017826
刘林平,男,52,000548,"董事长,董事",人,1017827
陈小松,男,55,000548,董事,人,1017828
裴建科,男,52,000548,董事,人,1017829
杨若如,男,60,000548,董事,人,1017830
王力力,男,60,000548,董事,人,1017831
鲁亮升,男,67,000548,独立董事,人,1017832
郭平,男,55,000548,独立董事,人,1017833
潘传平,男,51,000548,独立董事,人,1017834
曹培玺,男,63,600011,"董事长,执行董事",人,1017835
黄坚,男,56,600011,非执行董事,人,1017836
郭洪波,男,50,600011,非执行董事,人,1017837
米大斌,男,50,600011,非执行董事,人,1017838
王永祥,男,53,600011,非执行董事,人,1017839
程衡,男,55,600011,非执行董事,人,1017840
林崇,男,55,600011,非执行董事,人,1017841
刘吉臻,男,67,600011,独立非执行董事,人,1017842
徐海锋,男,63,600011,独立非执行董事,人,1017843
张先治,男,61,600011,独立非执行董事,人,1017844
岳衡,男,43,600011,独立非执行董事,人,1017845
徐孟洲,男,68,600011,独立非执行董事,人,1017846
谭新乔,男,48,002125,"董事长,董事",人,1017847
刘干江,男,40,002125,董事,人,1017848
汪咏梅,女,39,002125,董事,人,1017849
张迎春,男,41,002125,董事,人,1017850
丁建奇,男,44,002125,董事,人,1017851
龙友发,男,52,002125,董事,人,1017852
刘恩辉,男,55,002125,独立董事,人,1017853
文永康,男,54,002125,独立董事,人,1017854
赵德军,男,44,002125,独立董事,人,1017855
余德辉,男,58,601600,"董事长,非执行董事",人,1017856
卢东亮,男,45,601600,执行董事,人,1017857
蒋英刚,男,55,601600,执行董事,人,1017858
敖宏,男,57,601600,非执行董事,人,1017859
王军,男,53,601600,非执行董事,人,1017860
李大壮,男,58,601600,独立非执行董事,人,1017861
陈丽洁,女,63,601600,独立非执行董事,人,1017862
胡式海,男,63,601600,独立非执行董事,人,1017863
李永强,男,47,603328,"董事长,董事",人,1017864
李铭浚,男,41,603328,"副董事长,董事",人,1017865
唐润光,男,52,603328,董事,人,1017866
黄绍基,男,55,603328,董事,人,1017867
刘章林,男,46,603328,独立董事,人,1017868
陈柳钦,男,49,603328,独立董事,人,1017869
王子谋,男,49,603328,独立董事,人,1017870
应飞军,男,54,600857,"董事长,董事",人,1017871
严鹏,男,39,600857,"副董事长,董事",人,1017872
黄炎水,男,60,600857,董事,人,1017873
叶平,男,56,600857,董事,人,1017874
赵忆波,男,48,600857,董事,人,1017875
张冰,男,37,600857,董事,人,1017876
周国华,男,58,600857,独立董事,人,1017877
赵秀芳,女,49,600857,独立董事,人,1017878
王年成,男,57,600857,独立董事,人,1017879
蒋明,男,57,002430,"董事长,董事",人,1017880
